arc_distribution,arc_mu,arc_sigma,node_distribution,node_mu,node_sigma,n_nodes,duplication_rate,slope2input,input_variance,slope2maxmax,slope_p80,slope_blackswan
lognormal,1.000000,1.000000,lognormal,1.000000,4.600000,1000,0.100000,1.034715,29691169046790144.000000,1.034715,1.120093
lognormal,1.000000,1.000000,lognormal,1.000000,4.700000,1000,0.100000,1.030581,72013514788569088.000000,1.030581,1.107909
lognormal,1.000000,1.000000,lognormal,1.000000,4.800000,1000,0.100000,1.027002,174828258691383296.000000,1.027002,1.097080
lognormal,1.000000,1.000000,lognormal,1.000000,4.900000,1000,0.100000,1.023895,424809167933407232.000000,1.023895,1.087440
lognormal,1.000000,1.000000,lognormal,1.000000,5.000000,1000,0.100000,1.021187,1033090886256295936.000000,1.021187,1.078842
lognormal,1.000000,1.000000,lognormal,1.000000,0.100000,10000,0.100000,4489.660156,0.014194,4531.924316,4404.365723
lognormal,1.000000,1.000000,lognormal,1.000000,0.200000,10000,0.100000,3095.803955,0.125211,3154.174805,2983.774902
lognormal,1.000000,1.000000,lognormal,1.000000,0.300000,10000,0.100000,2150.932861,0.623075,2210.623535,2039.985474
lognormal,1.000000,1.000000,lognormal,1.000000,0.400000,10000,0.100000,1505.682129,2.456896,1559.754150,1406.893066
lognormal,1.000000,1.000000,lognormal,1.000000,0.500000,10000,0.100000,1061.844727,8.539809,1107.506714,979.049255
lognormal,1.000000,1.000000,lognormal,1.000000,0.600000,10000,0.100000,754.370728,27.437414,791.065918,687.648193
lognormal,1.000000,1.000000,lognormal,1.000000,0.700000,10000,0.100000,539.864380,83.575241,568.192322,487.580688
lognormal,1.000000,1.000000,lognormal,1.000000,0.800000,10000,0.100000,389.172913,245.034805,410.341583,349.196045
lognormal,1.000000,1.000000,lognormal,1.000000,0.900000,10000,0.100000,282.579651,698.295288,297.994507,252.645370
lognormal,1.000000,1.000000,lognormal,1.000000,1.000000,10000,0.100000,206.662582,1947.221069,217.655121,184.698441
lognormal,1.000000,1.000000,lognormal,1.000000,1.100000,10000,0.100000,152.225723,5338.621094,159.926392,136.494354
lognormal,1.000000,1.000000,lognormal,1.000000,1.200000,10000,0.100000,112.929092,14441.526367,118.245201,101.960121
lognormal,1.000000,1.000000,lognormal,1.000000,1.300000,10000,0.100000,84.373505,38648.414062,87.981987,76.956596
lognormal,1.000000,1.000000,lognormal,1.000000,1.400000,10000,0.100000,63.489086,102539.578125,65.863747,58.647774
